"country_name","debt_change_percentage"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Tanzania","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Thailand","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Timor-Leste","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Togo","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tonga","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
"Tunisia","-100.00"
